gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count
Female,43,Germany,Dhaka,Individual,58,Referral,Yearly,31,3,19.070390645229605,3,0.05,7,50,2900,PayPal,0,Yes,No,4,37.34402955116089,Billing,4.0,0,0.52,0.05,22,Neutral,0
Female,30,Australia,London,Individual,42,Web,Yearly,26,5,24.664680746303148,6,0.06,12,50,2100,Card,0,No,No,0,24.18554346172395,Technical,4.0,0,0.81,0.32,58,Neutral,0
Male,35,Canada,Dhaka,SME,9,Mobile,Quarterly,9,5,5.978079743698997,6,0.32,6,50,450,PayPal,0,Yes,Yes,0,33.4120870666932,Technical,2.0,0,0.76,0.23,37,Unsatisfied,2
Female,52,USA,New York,SME,12,Referral,Yearly,16,1,7.6084378934533134,4,0.15,14,20,240,Card,2,Yes,No,0,18.271946196113955,Technical,2.0,0,0.9,0.21,22,Neutral,0
Female,29,India,Dhaka,Enterprise,35,Mobile,Quarterly,32,3,18.376858504073176,3,0.13,13,50,1750,Card,0,No,No,2,26.41293857644952,,3.0,0,0.2,0.27,47,Neutral,2
Female,32,Germany,London,Individual,36,Web,Yearly,6,1,7.714403810794859,8,0.12,1,70,2520,PayPal,2,No,Yes,3,50.48137019428824,Technical,3.0,0,0.39,0.42,60,Unsatisfied,1
Male,59,Germany,Sydney,Enterprise,25,Referral,Monthly,11,5,12.58215433536484,3,0.07,0,50,1250,PayPal,0,No,No,1,15.797516307751692,Technical,2.0,0,0.66,0.02,37,Neutral,0
Female,47,India,London,Individual,14,Mobile,Quarterly,14,1,9.583491142047183,7,0.13,3,70,980,Card,1,Yes,No,3,23.16813217172412,Service,4.0,1,0.43,0.03,-11,Satisfied,0
Female,56,India,Delhi,Individual,52,Web,Monthly,21,4,1.0,9,-0.01,11,10,520,Card,1,No,No,1,12.033630905012108,Technical,3.0,1,0.64,0.48,32,Unsatisfied,2
Male,24,USA,Berlin,Individual,29,Mobile,Quarterly,25,4,23.759050662292168,3,-0.03,18,10,290,Bank Transfer,0,No,No,0,37.81259382138854,Technical,4.0,0,0.4,0.26,52,Neutral,2
Male,34,Bangladesh,Delhi,SME,14,Referral,Quarterly,33,7,11.944103489564933,3,0.12,8,70,980,Card,0,Yes,No,1,15.670113591119833,Service,5.0,0,0.35,0.42,-1,Satisfied,1
Female,18,Germany,New York,Enterprise,29,Mobile,Monthly,7,1,10.362012682560485,5,-0.16,1,30,870,PayPal,0,Yes,No,0,19.11086958984427,Service,3.0,0,0.2,0.09,0,Satisfied,1
Male,29,UK,Sydney,Enterprise,56,Web,Yearly,43,1,16.251382055433712,5,0.02,2,10,560,Card,0,Yes,No,2,32.00500832349824,,5.0,0,0.76,0.3,-21,Satisfied,1
Male,43,Australia,Sydney,Enterprise,49,Web,Quarterly,12,3,17.947522993316053,7,-0.04,11,30,1470,PayPal,2,No,Yes,2,15.410608563756828,Technical,2.0,0,0.62,0.27,1,Satisfied,1
Male,30,Canada,Toronto,Enterprise,36,Web,Yearly,33,6,15.145448063847931,6,-0.07,3,30,1080,PayPal,1,Yes,No,1,22.161890182025324,,5.0,3,0.7,0.19,6,Satisfied,0
Female,30,Germany,Delhi,Individual,53,Mobile,Quarterly,21,1,15.686954840585896,4,-0.01,2,10,530,Card,2,No,No,1,3.1392128442342297,Technical,2.0,0,0.55,0.32,19,Satisfied,0
Female,41,USA,Dhaka,Individual,33,Web,Yearly,32,5,13.768267623743178,4,-0.13,2,30,990,Card,0,No,Yes,0,18.943532121457075,Billing,3.0,0,0.33,0.42,38,Neutral,0
Female,34,India,Sydney,Individual,24,Web,Monthly,17,6,17.71660930568536,2,0.25,1,20,480,Card,0,No,No,3,11.56460894870978,Service,4.0,0,0.71,0.07,4,Unsatisfied,0
Male,69,USA,London,Enterprise,2,Mobile,Quarterly,17,6,26.661298167829045,8,-0.1,8,30,60,PayPal,1,No,Yes,0,20.98152152398357,Technical,2.0,0,0.64,0.29,-48,Neutral,0
Female,38,USA,Dhaka,SME,54,Referral,Monthly,25,4,16.7222872694112,5,-0.04,4,50,2700,Card,0,No,No,0,15.562470834564522,Billing,2.0,0,0.77,0.06,35,Neutral,1
Male,35,UK,Sydney,Individual,30,Referral,Yearly,9,2,15.56526767463211,8,0.21,17,10,300,Card,1,No,No,1,52.5620577987539,Service,2.0,0,0.61,0.31,5,Neutral,0
Male,42,UK,Delhi,Individual,6,Web,Quarterly,28,6,15.61628372335468,5,-0.02,7,30,180,Card,1,No,No,1,31.468086540664416,Technical,4.0,0,0.66,0.47,-100,Neutral,1
Male,22,Bangladesh,London,Individual,46,Referral,Quarterly,21,5,22.91944013333116,8,-0.17,4,10,460,Card,0,No,No,1,32.402687027155096,Billing,3.0,1,0.88,0.14,13,Satisfied,1
Female,33,UK,Berlin,Individual,14,Web,Quarterly,32,3,17.18403859811979,5,0.07,30,50,700,Bank Transfer,0,No,No,1,24.677522608692044,Technical,3.0,0,0.3,0.03,81,Satisfied,1
Male,29,USA,London,Individual,18,Web,Yearly,18,2,31.95903110664372,4,0.17,22,10,180,Bank Transfer,0,Yes,Yes,1,17.36177472432564,Service,5.0,0,0.61,0.21,-58,Satisfied,2
Female,37,India,Dhaka,SME,11,Referral,Yearly,15,7,24.188208135522743,6,0.12,1,30,330,Bank Transfer,2,No,No,2,24.76614219584113,,2.0,0,0.81,0.42,-16,Satisfied,2
Male,53,Australia,Toronto,Individual,52,Web,Monthly,21,1,23.7489802527085,5,0.03,14,30,1560,Card,0,Yes,No,1,24.11366989978485,Technical,2.0,0,0.47,0.43,54,Satisfied,2
Female,39,Australia,London,SME,49,Referral,Monthly,19,3,20.067530973284747,5,-0.17,27,50,2450,Card,1,Yes,No,3,20.914831276638424,Technical,3.0,0,0.43,0.42,38,Unsatisfied,0
Male,62,USA,London,Individual,36,Mobile,Quarterly,22,6,1.0,3,-0.05,7,50,1800,Card,2,No,No,1,38.05405056916304,Technical,3.0,0,0.24,0.37,4,Unsatisfied,0
Female,60,Australia,Berlin,Individual,42,Mobile,Monthly,9,0,9.63079094299842,6,-0.08,22,70,2940,Bank Transfer,0,No,Yes,2,24.651485439488177,Technical,3.0,0,0.16,0.48,65,Neutral,0
Female,35,Germany,Sydney,Enterprise,50,Mobile,Monthly,25,5,17.15647576342079,5,-0.0,9,50,2500,Bank Transfer,0,No,No,1,22.18964145868721,,3.0,0,0.51,0.28,36,Unsatisfied,2
Female,71,USA,London,Individual,22,Referral,Quarterly,14,3,5.225218198930374,5,0.2,12,10,220,Card,1,No,Yes,0,16.043841234665905,Billing,4.0,1,0.29,0.26,26,Satisfied,3
Female,30,Bangladesh,New York,Individual,10,Web,Yearly,26,1,19.124906273265044,7,0.06,11,30,300,Card,1,Yes,No,1,21.502168849648516,Billing,2.0,1,0.88,0.29,-1,Unsatisfied,1
Male,65,Bangladesh,Toronto,Individual,23,Web,Monthly,9,0,16.660103398431897,2,0.05,3,50,1150,PayPal,0,No,No,1,21.506879941739577,Service,3.0,0,0.17,0.28,16,Satisfied,0
Male,29,USA,Delhi,Individual,23,Mobile,Quarterly,21,7,21.241079806835096,7,-0.07,27,30,690,Card,0,No,No,0,14.979701302590804,Technical,3.0,1,0.88,0.25,8,Unsatisfied,0
Male,29,Canada,Dhaka,Individual,13,Web,Quarterly,21,2,28.20933383053865,6,0.15,1,70,910,Card,1,No,No,1,23.55512766619208,Billing,3.0,0,0.17,0.37,58,Neutral,1
Female,61,Bangladesh,New York,Individual,13,Web,Quarterly,18,2,17.36860880585417,4,-0.02,1,30,390,Card,0,No,No,0,14.026584082038978,Service,3.0,0,0.27,0.22,59,Neutral,2
Female,45,Australia,New York,SME,16,Mobile,Quarterly,26,2,20.783008125151177,4,0.09,0,50,800,Card,1,No,Yes,0,52.07340959042267,Billing,2.0,0,0.85,0.14,-53,Unsatisfied,0
Male,18,Germany,Delhi,Individual,40,Mobile,Yearly,13,7,1.974685855965685,7,-0.17,7,50,2000,PayPal,0,No,Yes,1,24.276048869204757,,2.0,0,0.56,0.29,49,Satisfied,1
Female,56,Germany,Toronto,Individual,54,Mobile,Quarterly,48,4,5.632850563296394,8,-0.28,6,30,1620,Bank Transfer,0,No,No,0,22.58381784930498,Technical,5.0,0,0.59,0.16,28,Satisfied,1
Female,59,Australia,Berlin,Individual,6,Web,Monthly,14,0,9.331697157175562,2,0.05,12,20,120,Card,1,No,No,2,6.662444985389843,Service,3.0,0,0.62,0.36,5,Neutral,3
Female,28,India,Toronto,Individual,54,Web,Monthly,13,3,10.149686246787113,3,0.19,5,20,1080,Bank Transfer,2,No,No,0,34.55390099529525,Billing,4.0,0,0.24,0.4,12,Satisfied,3
Male,27,Bangladesh,Berlin,Individual,22,Web,Quarterly,35,3,19.439385834153533,14,0.15,7,30,660,Card,1,No,No,2,21.83238884969976,Technical,3.0,0,0.34,0.43,-17,Neutral,1
Male,18,Bangladesh,Sydney,Individual,59,Referral,Yearly,14,7,11.382499706065868,6,-0.02,31,30,1770,PayPal,0,Yes,No,1,26.012330916904453,,4.0,0,0.31,0.07,9,Unsatisfied,1
Male,53,Bangladesh,Sydney,Individual,1,Mobile,Yearly,27,5,11.764591426010526,4,-0.08,3,30,30,PayPal,2,Yes,No,2,19.15212202236588,Billing,5.0,0,0.26,0.06,86,Unsatisfied,0
Male,20,UK,Dhaka,Individual,28,Web,Monthly,11,3,27.068463782393064,5,-0.13,4,50,1400,Bank Transfer,2,No,No,1,20.642084098850667,,5.0,1,0.44,0.18,32,Unsatisfied,1
Male,65,India,Toronto,SME,13,Referral,Quarterly,28,4,11.487390875325891,6,0.1,1,10,130,Bank Transfer,0,No,No,2,26.17096219244321,,2.0,0,0.18,0.36,6,Unsatisfied,1
Male,25,Canada,New York,Enterprise,55,Mobile,Yearly,22,1,23.78880745861979,4,-0.02,24,20,1100,Bank Transfer,0,No,Yes,2,33.45688858380255,Technical,3.0,0,0.39,0.44,8,Satisfied,0
Female,70,Canada,New York,Individual,55,Mobile,Monthly,10,3,18.744769009562493,2,0.01,9,30,1650,Bank Transfer,0,Yes,No,1,30.905812099068594,,3.0,2,0.73,0.46,-18,Satisfied,2
Female,41,USA,London,Enterprise,24,Mobile,Monthly,16,1,26.261265444941422,6,-0.18,1,20,480,Card,1,Yes,No,0,44.95617287591752,Billing,5.0,0,0.63,0.23,-30,Satisfied,2
Female,18,Bangladesh,Berlin,Enterprise,38,Mobile,Quarterly,32,2,9.593107268592329,6,-0.06,5,50,1900,Bank Transfer,1,Yes,No,3,44.91860530365277,Technical,4.0,2,0.85,0.17,25,Satisfied,2
Male,35,India,Berlin,Enterprise,6,Web,Quarterly,11,1,1.0,3,-0.03,5,50,300,PayPal,1,No,No,0,19.591520926145325,Technical,4.0,0,0.52,0.38,-43,Satisfied,1
Female,30,Canada,Dhaka,Enterprise,53,Web,Monthly,34,1,7.396246016147679,4,0.14,44,70,3710,Card,2,No,Yes,0,36.23210937977356,,3.0,1,0.34,0.42,-13,Neutral,0
Female,36,USA,London,Individual,31,Referral,Quarterly,18,0,7.480783793550407,4,0.02,3,10,310,Bank Transfer,0,No,No,2,17.459124259168146,Billing,4.0,0,0.35,0.39,99,Satisfied,1
Female,18,Australia,London,Individual,44,Referral,Monthly,23,5,14.79712066675714,9,0.28,11,10,440,PayPal,2,Yes,No,1,22.75452549511095,Technical,3.0,0,0.75,0.08,56,Satisfied,2
Female,40,USA,Sydney,Individual,16,Web,Quarterly,15,6,27.278148140875413,4,-0.22,36,10,160,Bank Transfer,1,No,Yes,1,26.84968257270049,Service,2.0,1,0.16,0.02,-11,Unsatisfied,1
Female,67,UK,Sydney,SME,58,Web,Monthly,14,7,6.141085691620159,2,0.17,8,20,1160,Bank Transfer,0,No,No,0,22.092920205365623,Technical,3.0,1,0.22,0.23,100,Unsatisfied,0
Male,35,Canada,Berlin,SME,28,Referral,Yearly,16,3,26.713567353513035,7,-0.2,4,100,2800,Card,0,No,No,0,26.556586082397956,Service,3.0,0,0.37,0.27,23,Neutral,3
Male,19,India,Sydney,SME,11,Mobile,Quarterly,17,5,10.739334857253262,2,0.12,8,50,550,Bank Transfer,1,No,No,0,18.39767196619005,,2.0,1,0.43,0.47,21,Satisfied,1
Male,42,USA,Delhi,Individual,30,Web,Quarterly,25,6,16.7984471213602,3,-0.21,17,20,600,Card,0,Yes,No,0,36.353898095235245,Service,4.0,0,0.41,0.2,0,Satisfied,0
Male,61,Australia,Toronto,Individual,18,Mobile,Monthly,28,4,25.40102651152246,7,0.1,3,20,360,Card,1,Yes,No,0,36.50494762725579,Technical,4.0,0,0.67,0.39,32,Satisfied,2
Female,57,USA,Dhaka,Individual,1,Mobile,Yearly,26,5,8.112634035462634,7,-0.1,3,10,10,Bank Transfer,0,No,No,2,24.58233085881192,Billing,2.0,0,0.63,0.44,-6,Neutral,2
Male,51,Australia,London,Individual,14,Mobile,Monthly,13,2,24.999581259121623,5,0.05,11,30,420,PayPal,0,Yes,Yes,1,23.358425928573823,Technical,2.0,0,0.33,0.25,36,Unsatisfied,0
Male,48,Canada,Sydney,Individual,52,Mobile,Yearly,22,1,14.981237259547596,5,-0.01,14,10,520,PayPal,0,No,No,1,26.094795019257283,Service,3.0,0,0.26,0.35,-49,Satisfied,0
Male,55,Bangladesh,Berlin,Enterprise,19,Referral,Yearly,34,3,24.07260791405911,5,-0.1,2,20,380,Card,1,No,No,1,34.4928301672842,Technical,5.0,1,0.63,0.02,66,Satisfied,0
Male,45,Canada,London,Individual,22,Referral,Yearly,12,6,24.07009685144857,5,-0.09,10,30,660,Card,1,Yes,No,3,38.53017734871785,Technical,4.0,1,0.34,0.48,27,Satisfied,1
Male,50,USA,New York,Individual,34,Web,Quarterly,25,5,11.111418341147925,4,0.21,8,20,680,PayPal,0,No,No,5,25.430671459490487,Billing,4.0,1,0.78,0.18,-13,Satisfied,1
Female,20,Germany,Delhi,Enterprise,7,Mobile,Monthly,8,3,19.328294129384165,2,-0.11,9,10,70,Card,2,No,No,1,15.64470537114282,,5.0,0,0.52,0.44,17,Satisfied,1
Male,49,Bangladesh,London,Individual,38,Referral,Monthly,21,3,10.009438027238282,2,0.05,18,10,380,Bank Transfer,0,No,No,1,21.062121710380108,Billing,4.0,0,0.81,0.45,76,Satisfied,2
Male,59,Australia,New York,Individual,22,Referral,Monthly,23,3,10.36515676598908,2,0.21,43,10,220,Card,0,No,No,1,25.87368976394365,Service,2.0,1,0.63,0.4,81,Unsatisfied,0
Male,22,Canada,Sydney,Enterprise,23,Web,Monthly,22,3,17.0969677196512,5,0.31,6,50,1150,Card,2,No,No,3,31.391398530070525,Service,3.0,0,0.74,0.38,-46,Satisfied,0
Female,65,Germany,Delhi,Individual,41,Web,Monthly,13,7,21.24929044660156,8,0.17,7,10,410,Card,1,No,No,1,26.910759098649592,Billing,3.0,0,0.14,0.41,-41,Satisfied,1
Female,67,Germany,Delhi,Individual,39,Web,Monthly,22,0,30.03641578387373,3,0.06,7,70,2730,PayPal,2,Yes,Yes,0,29.820382666330016,Technical,4.0,1,0.52,0.09,100,Unsatisfied,1
Male,38,USA,Delhi,Individual,31,Mobile,Yearly,29,6,10.04143063452372,7,0.25,48,30,930,Card,0,No,Yes,2,19.43777305798479,Billing,4.0,0,0.58,0.14,-36,Neutral,0
Male,37,USA,Berlin,Individual,38,Mobile,Quarterly,20,3,2.4284512159680016,10,0.14,5,30,1140,Bank Transfer,1,Yes,No,0,10.940181787668344,Service,3.0,0,0.6,0.09,41,Satisfied,2
Female,19,Germany,Delhi,Individual,4,Web,Monthly,8,3,28.73888891359085,5,0.21,7,30,120,PayPal,1,No,No,0,23.67439285970731,Technical,3.0,0,0.3,0.47,30,Neutral,0
Male,19,UK,Berlin,Individual,28,Web,Monthly,23,0,25.1421579439387,1,0.11,8,30,840,PayPal,0,No,No,0,7.188468027424179,Technical,3.0,0,0.82,0.23,13,Satisfied,1
Female,46,India,London,Individual,52,Referral,Monthly,4,6,28.844653523793035,7,-0.08,23,20,1040,Card,1,No,Yes,3,27.874449055332438,Service,4.0,0,0.36,0.35,-49,Neutral,1
Male,42,USA,Sydney,Individual,52,Web,Quarterly,18,1,18.013024768405387,4,-0.2,1,70,3640,Bank Transfer,1,Yes,No,1,12.040439223899876,Service,4.0,0,0.22,0.07,-19,Satisfied,3
Male,72,Germany,New York,Individual,6,Web,Yearly,10,5,6.704388736925512,3,0.21,8,10,60,Bank Transfer,0,No,No,2,45.63668145970667,Technical,4.0,0,0.11,0.07,-24,Neutral,0
Male,70,Bangladesh,Sydney,Individual,45,Mobile,Yearly,27,1,16.386631341371764,6,0.17,0,10,450,PayPal,1,No,No,0,17.979856465868046,Billing,2.0,0,0.36,0.43,42,Satisfied,0
Male,68,Bangladesh,Berlin,Enterprise,23,Web,Monthly,16,4,14.241239149269456,5,-0.01,8,30,690,Card,0,Yes,No,0,46.46017824997138,Billing,4.0,0,0.26,0.4,10,Satisfied,2
Male,32,UK,Delhi,SME,52,Web,Quarterly,18,4,30.624846054914656,13,0.05,11,30,1560,Card,0,No,No,3,30.906526831909265,Technical,3.0,0,0.62,0.22,-39,Neutral,0
Male,24,Bangladesh,Delhi,Individual,13,Web,Yearly,5,1,11.362650524516486,4,0.06,3,10,130,Card,0,Yes,Yes,2,13.931967652229034,Technical,2.0,0,0.81,0.26,4,Satisfied,1
Female,35,Canada,London,Individual,32,Web,Quarterly,25,1,32.987525980390544,7,0.34,3,20,640,Card,2,No,No,3,21.265917118390004,Billing,3.0,0,0.26,0.16,81,Satisfied,0
Female,39,Australia,London,Individual,8,Mobile,Monthly,19,5,8.147500964490655,4,0.07,9,50,400,Card,0,No,No,0,24.99094800480584,,4.0,0,0.65,0.48,10,Neutral,2
Female,36,UK,London,Individual,58,Mobile,Monthly,28,2,4.503216273710745,6,0.12,5,100,5800,PayPal,0,Yes,No,1,26.4145642122773,Technical,3.0,0,0.33,0.1,-8,Satisfied,2
Male,66,UK,Berlin,Individual,18,Referral,Monthly,13,1,15.468024657963584,5,0.03,0,100,1800,Card,0,Yes,No,3,10.57681259174214,Service,3.0,0,0.75,0.1,8,Satisfied,1
Female,42,India,New York,Individual,45,Mobile,Monthly,4,5,27.10158880528602,6,-0.03,5,70,3150,Card,0,Yes,No,1,25.92510442788052,Technical,3.0,1,0.67,0.25,-15,Neutral,1
Female,22,Bangladesh,Delhi,SME,34,Mobile,Yearly,20,7,22.687500578650823,4,0.21,1,50,1700,Card,0,No,Yes,0,26.79507680824536,Technical,4.0,0,0.76,0.1,-44,Neutral,3
Male,23,UK,Delhi,Individual,20,Referral,Quarterly,0,4,16.48459509844894,2,0.07,7,10,200,Card,0,No,Yes,0,31.27159305240764,Billing,5.0,1,0.42,0.29,-39,Neutral,1
Male,32,Germany,Berlin,Individual,44,Referral,Monthly,21,1,13.065618656274928,2,0.07,15,20,880,Card,1,No,No,2,33.11681405938289,Service,3.0,2,0.77,0.44,-48,Unsatisfied,1
Female,61,India,Sydney,Individual,24,Web,Monthly,23,0,10.430869647686515,3,-0.06,6,30,720,Card,0,No,No,2,22.34234815288337,Technical,4.0,0,0.22,0.38,43,Satisfied,1
Male,71,Canada,Dhaka,Individual,22,Web,Monthly,17,7,9.746401774561004,14,-0.19,8,100,2200,Card,0,No,No,2,18.19913584460146,Billing,4.0,0,0.63,0.28,6,Satisfied,2
Female,61,Germany,New York,Enterprise,48,Web,Monthly,10,7,21.39851834767387,3,0.09,14,20,960,Card,1,No,No,0,31.384527434190947,Billing,3.0,0,0.88,0.23,23,Satisfied,0
Male,24,Australia,Dhaka,Individual,36,Web,Monthly,47,4,21.00115601177123,5,-0.1,10,50,1800,Card,1,No,Yes,2,11.757927425785375,Billing,5.0,0,0.74,0.38,25,Unsatisfied,1
Female,40,USA,Sydney,SME,19,Web,Yearly,30,4,12.330504637286348,7,0.13,0,30,570,PayPal,0,No,No,3,23.540223528335044,,2.0,0,0.6,0.2,27,Neutral,0
Male,61,India,Delhi,Individual,34,Web,Quarterly,19,5,9.314712678563597,9,-0.2,12,70,2380,Card,0,Yes,No,1,41.311519495741,,4.0,0,0.6,0.28,-32,Unsatisfied,1
Male,36,Canada,New York,Individual,58,Referral,Quarterly,40,7,30.52528584321429,3,0.08,28,10,580,Card,0,No,Yes,1,28.70200712182748,Service,3.0,0,0.72,0.08,52,Neutral,1
Male,30,Germany,Delhi,Individual,3,Web,Yearly,19,0,10.378617123742046,5,0.12,5,30,90,Card,1,Yes,No,0,24.72692907105744,,4.0,0,0.57,0.49,-4,Satisfied,0
Male,50,Germany,Delhi,Individual,30,Mobile,Yearly,28,1,16.374649767697797,5,-0.13,6,20,600,Card,0,No,Yes,0,33.76354698728473,,3.0,0,0.75,0.14,16,Satisfied,0
Male,23,Bangladesh,Toronto,Individual,7,Web,Yearly,22,2,6.006650351604737,3,0.11,2,10,70,Bank Transfer,0,Yes,No,0,45.73909318556534,,4.0,0,0.11,0.3,27,Neutral,2
Male,52,UK,London,Enterprise,50,Web,Monthly,20,1,18.102986873265092,7,-0.28,2,30,1500,Card,0,No,No,0,6.66203841815566,,4.0,0,0.34,0.17,-46,Satisfied,0
Female,60,USA,Sydney,Individual,51,Referral,Quarterly,13,3,9.916950575623982,2,-0.03,7,100,5100,PayPal,2,No,No,1,23.863058954311526,Technical,4.0,1,0.64,0.03,34,Neutral,1
Male,23,Canada,Toronto,Enterprise,5,Referral,Yearly,25,1,18.293325653018776,6,-0.28,0,50,250,Bank Transfer,1,No,No,0,23.61644224263036,Technical,4.0,0,0.16,0.1,79,Unsatisfied,0
Male,48,Australia,Delhi,SME,59,Mobile,Monthly,14,0,16.89410476482262,4,0.24,0,20,1180,PayPal,1,No,No,0,31.01323216998979,Technical,4.0,0,0.2,0.24,32,Unsatisfied,1
Male,23,Australia,Dhaka,Individual,16,Web,Monthly,5,4,4.215838284873502,2,-0.16,18,10,160,Bank Transfer,0,No,No,3,24.160468152872227,Technical,3.0,0,0.84,0.12,49,Satisfied,2
Female,56,Bangladesh,Toronto,Enterprise,58,Referral,Monthly,13,0,16.169295121411338,4,-0.25,45,10,580,Bank Transfer,0,Yes,Yes,1,29.27042155663903,Billing,4.0,0,0.45,0.18,-20,Neutral,3
Female,40,USA,Berlin,Enterprise,32,Mobile,Quarterly,1,0,12.225770460580604,4,0.23,5,50,1600,Bank Transfer,0,No,No,1,21.497080063083388,Service,3.0,1,0.51,0.2,-27,Satisfied,0
Female,58,Germany,Berlin,Individual,27,Mobile,Quarterly,18,5,21.75208231905517,7,-0.1,0,30,810,Card,0,No,No,0,17.328691290179787,Service,4.0,0,0.89,0.19,10,Neutral,0
Female,47,Canada,Dhaka,Individual,42,Web,Yearly,13,6,26.024835862541533,2,0.02,0,10,420,Card,0,No,No,0,13.771426131462524,Billing,4.0,0,0.78,0.17,83,Neutral,1
Male,48,USA,Sydney,Individual,51,Web,Quarterly,6,5,21.02530044533096,4,-0.23,16,10,510,Card,0,No,No,0,22.029203340413268,Billing,3.0,0,0.32,0.15,39,Satisfied,1
Male,72,Australia,New York,Individual,1,Web,Monthly,16,4,16.414463046240964,8,-0.08,2,20,20,Card,0,No,No,2,15.828111959068798,,2.0,0,0.86,0.08,39,Satisfied,0
Male,63,UK,New York,Individual,24,Web,Monthly,28,3,10.20276808460054,5,-0.09,5,70,1680,PayPal,0,No,No,1,13.17285705553406,Technical,5.0,0,0.55,0.02,19,Satisfied,1
Female,74,Australia,Delhi,SME,16,Web,Monthly,22,6,23.55580067546721,3,0.08,3,50,800,PayPal,1,No,No,2,12.270067661740637,,4.0,2,0.32,0.4,64,Neutral,2
Female,61,Germany,Dhaka,Individual,48,Web,Monthly,13,1,13.659212441727211,4,0.13,19,30,1440,Card,0,No,Yes,1,28.815572186237755,Technical,4.0,0,0.81,0.07,36,Satisfied,2
Female,36,Australia,Dhaka,Individual,1,Web,Monthly,12,0,11.486528632921823,5,0.03,51,70,70,Card,2,Yes,No,0,14.098612798947332,Technical,2.0,0,0.78,0.48,22,Neutral,0
Male,40,Bangladesh,Dhaka,Individual,57,Web,Quarterly,12,7,23.043581690021437,6,-0.01,4,20,1140,PayPal,0,No,No,1,30.043216374310187,Technical,3.0,0,0.88,0.06,45,Satisfied,0
Female,27,Germany,Toronto,SME,7,Referral,Quarterly,11,1,19.92876899423257,2,0.09,1,30,210,Bank Transfer,1,No,No,1,43.252427909348654,Technical,2.0,1,0.12,0.13,38,Satisfied,0
Male,35,Australia,London,Individual,53,Referral,Monthly,23,7,11.072164010729216,3,-0.03,14,30,1590,PayPal,1,No,No,0,28.638677325316625,,4.0,1,0.37,0.19,-28,Neutral,2
Female,21,Bangladesh,Delhi,SME,28,Referral,Monthly,28,2,21.5874987804986,10,-0.11,1,50,1400,Card,0,No,No,2,17.411496230343925,Technical,4.0,1,0.25,0.15,4,Satisfied,1
Female,59,Bangladesh,London,SME,22,Mobile,Quarterly,5,2,13.066520433088703,3,-0.02,21,50,1100,Card,0,No,No,0,39.80696028320307,,3.0,0,0.79,0.17,-2,Satisfied,2
Female,22,Canada,Sydney,Individual,57,Web,Monthly,5,7,16.004431252476515,7,0.04,4,20,1140,PayPal,0,Yes,No,1,31.369713191847,Technical,5.0,0,0.85,0.43,21,Satisfied,1
Female,39,Bangladesh,Delhi,SME,54,Web,Yearly,6,1,12.111328392053782,3,-0.08,11,10,540,Card,1,No,No,0,13.31584771987608,,5.0,0,0.2,0.08,-37,Unsatisfied,0
Male,42,Bangladesh,Dhaka,SME,26,Web,Quarterly,31,2,23.25172426554448,10,0.09,13,30,780,Card,0,No,No,0,17.849573340445296,,5.0,0,0.63,0.37,4,Neutral,3
Male,38,Canada,London,Individual,24,Web,Monthly,16,1,18.819856614363356,8,0.08,7,10,240,Card,0,No,No,3,26.531358267050557,Technical,4.0,0,0.27,0.31,41,Satisfied,2
Female,43,Germany,New York,Individual,44,Web,Monthly,14,3,18.58563394733952,6,-0.01,1,50,2200,Card,0,No,No,2,27.45768162158569,Technical,3.0,0,0.85,0.02,43,Satisfied,2
Female,21,India,Sydney,SME,25,Web,Monthly,15,2,16.931441764194922,10,-0.05,21,20,500,Card,0,Yes,No,0,25.24074006510253,Billing,4.0,0,0.65,0.13,64,Satisfied,1
Female,29,Canada,Delhi,SME,56,Web,Quarterly,18,3,18.793478127159705,3,-0.19,2,20,1120,PayPal,0,No,No,1,28.41578292396456,Billing,2.0,0,0.88,0.25,50,Satisfied,1
Female,68,India,New York,SME,3,Mobile,Quarterly,23,0,26.21393979367853,5,0.27,0,100,300,Card,0,Yes,No,1,19.385642015227983,,3.0,1,0.39,0.29,35,Satisfied,1
Female,71,Canada,Berlin,SME,11,Mobile,Yearly,20,1,18.83459472138496,2,0.01,7,50,550,Card,0,No,No,0,14.654871542854435,Billing,5.0,0,0.18,0.05,47,Neutral,1
Male,61,USA,Sydney,Individual,9,Web,Quarterly,12,1,19.38569912353289,6,0.26,1,70,630,Card,0,Yes,No,1,28.73450775745573,Service,3.0,1,0.45,0.32,71,Neutral,0
Female,64,UK,Sydney,SME,40,Web,Quarterly,39,7,15.656756234160444,7,0.16,4,10,400,PayPal,0,Yes,No,0,38.87546226354559,Service,3.0,0,0.8,0.36,4,Satisfied,2
Male,47,Australia,New York,SME,20,Web,Quarterly,18,1,15.668450604678174,4,-0.12,3,30,600,PayPal,1,No,No,0,14.764025256884764,Technical,2.0,0,0.45,0.16,80,Satisfied,0
